kategorie(),procent rabatu,"cechy(A:wartosc,B:)",nazwa,cena brutto,opis,adres zdjecia,produkt wirtualny
"Strona główna,lato 2021,grecja",13,"Data rozpoczęcia:śr. 09.06.2021,Czas Trwania:7 dni,Posiłki:AI - All Inclusive,Wylot z:Łódź,Operator:Grecos Holiday",Almyra Village,2 445,"<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Grecja</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kraj:</h3>,<p>Kreta wschodnia</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Warto podkreślić:</h3>,<p></p>,<h3 class=""hotel-description__subject hotel--description--subject"">Okiem Grecosa:</h3>,<p>Hotel położony na rozległym terenie pokrytym bujnym ogrodem. Komfortowe duże pokoje zapewniają wygodę i spokój. Sąsiedztwo szerokiej plaży, animacje dla dzieci i wyjątkowa kuchnia to największe atuty tego obiektu, idealnego na rodzinne wakacje.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie:</h3>",https://cdntravelplanet.pl/HERALMY/GRCS/miniature650x367/grecja/kreta/koutsounari/almyra-village_0.jpg?datago=1&t=637436216885782188,1
"Strona główna,lato 2021,hiszpania",27,"Data rozpoczęcia:sob. 18.09.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Katowice,Operator:Itaka",Gran Regina,2 739,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Costa Dorada</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Położony w odległości spaceru od centrum tętniącego życiem Salou i długiej, piaszczystej plaży z piękną promenadą, jednej z najładniejszych w regionie Costa Dorada. Plaża jest idealna dla dzieciaków: szeroka, z łagodnym wejściem do morza. W sezonie w hotelu jest zawsze dużo rodzin z dziećmi, więc najmłodsi nie będą się nudzić. Do dyspozycji Gości jest otoczony zielenią basen, o wydłużonym kształcie, z barem, w którym można zamówić kolorowego drinka, a także nieduży kryty basen. Goście chwalą hotelową kuchnię, ze smacznymi i estetycznie zaprezentowanymi potrawami w formie bufetu. Warto wybrać się do niedalekiego Portu Aventura - wodnego parku rozrywki, w którym można spędzić cały dzień, szalejąc na wodnych zjeżdżalniach.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>ok. 500 m od centrum SALOU, przy ulicy, w pobliżu sklepy i restauracje, ok. 600 m od wodnego parku rozrywki PortAventura; ok. 100 km od lotniska w Barcelonie; przystanek autobusowy ok. 100 m od hotelu (Tarragona).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/BCNREGI/VITX/miniature650x367/hiszpania/costa-dorada/salou/gran-regina_0.jpg?datago=1&t=637434734726700157,1
"Strona główna,lato 2021,hiszpania",18,"Data rozpoczęcia:czw. 10.06.2021,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Wrocław,Operator:Itaka",La Quinta Park Suites,2 659,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Wyspy Kanaryjskie  /  Teneryfa</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Położony w spokojnej okolicy w subtropikalnym ogrodzie o powierzchni 24 tys. m², skierowany jest w stronę oceanu, szczyci się fantastycznymi widokami na Atlantyk, wulkan Teide i dolinę Orotava. Hotel ma przestronne pokoje z aneksami kuchennymi, które znajdują się w budynku głównym lub bungalowach. Fantazyjny basen połączony kaskadą i pięknie utrzymany ogród to idealne miejsca na relaks z drinkiem w ręku. Dobrze wyposażone spa, jedno z pierwszych w tej części wyspy, zaprasza na zabiegi lecznicze i upiększające.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>na wzgórzu, w miejscowości SANTA URSULA, ok. 7 km od Puerto de la Cruz, ok. 9 km od Loro Park, ok. 30 km od Santa Cruz; ok. 90 km od lotniska Reina Sofia; bezpłatny bus hotelowy do Puerto de la Cruz (ok. 10 razy dziennie).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/TFSQUIN/VITX/miniature650x367/hiszpania/teneryfa/santa-ursula/la-quinta-park-suites_0.jpg?datago=1&t=637434906451343515,1
"Strona główna,lato 2021,hiszpania",26,"Data rozpoczęcia:sob. 05.06.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Poznań,Operator:Itaka",4R Gran Europe,2 699,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Costa Dorada</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Rodzinne wakacje na hiszpańskim wybrzeżu Costa Dorada! Położony bezpośrednio przy szerokiej, piaszczystej plaży, w spokojnej, sprzyjającej wieczornym spacerom okolicy, perfekcyjnie wpisuje się w marzenie o beztroskim wypoczynku z najbliższymi. Tu czas spędza się na pięknej plaży, opalając się lub korzystając z szerokiej oferty sportów wodnych, oraz nad brzegiem zadbanego basenu, z kolorowym drinkiem pod ręką. Restauracja serwuje pyszne dania kuchni hiszpańskiej, a miła obsługa dba o wygodę wypoczywających. Wieczory tematyczne z muzyką, czy animacje to tylko część ciekawych rozrywek proponowanych Gościom. Dla najmłodszych również przygotowano szereg atrakcji: kolorowy pokój zabaw i miniklub to gwarancja dobrej zabawy przez cały dzień!</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>ok. 700 m od centrum miejscowości COMARRUGA, najbliższe restauracje i sklepy ok. 300 m od hotelu, ok. 35 km od Tarragony, ok. 70 km od Barcelony, ok. 80 km od Montserrat; ok. 60 km od lotniska w Barcelonie; ok. 1,4 km od przystanku kolejki miejskiej (Barcelona, Tarragona).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/BCNEURO/VITX/miniature650x367/hiszpania/costa-dorada/coma-ruga/4r-gran-europe_1.jpg?datago=1&t=637435771812862266,1
"Strona główna,lato 2021,hiszpania",29,"Data rozpoczęcia:niedz. 06.06.2021,Czas Trwania:7 dni,Posiłki:AI - All Inclusive,Wylot z:Poznań,Operator:Itaka",Ilusion Markus Park and Spa,2 609,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>***</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Majorka</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Zadbany, miejski hotel położony tuż przy centrum Can Picafort i blisko pięknej, piaszczystej plaży. Otoczony śródziemnomorskim ogrodem, zaprasza na wypoczynek w kameralnej atmosferze, w pobliżu rozrywek wakacyjnego kurortu. W hotelu są wszystkie niezbędne wygodny: pokoje z balkonami, basen z brodzikiem dla dzieci, bar i restauracja serwująca lokalną kuchnię. Goście mogą korzystać z usług nowo otwartego centrum spa z krytym basenem. Z okolic hotelu kursuje autobus, którym można dojechać do Alcudii - jednego z najpiękniejszych miast na wyspie.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>ok. 200 m od centrum CAN PICAFORT, ok. 50 m od sklepów i barów, ok. 800 m od mariny, ok. 12 km od Alcudii; ok. 64 km od lotniska w Palma de Mallorca; przystanek autobusowy ok. 100 m od hotelu.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/PMIMARK/VITX/miniature650x367/hiszpania/majorka/can-picafort/ilusion-markus-park-and-spa_6.jpg?datago=1&t=637432613135092813,1
"Strona główna,lato 2021,grecja",7,"Data rozpoczęcia:pt. 04.06.2021,Czas Trwania:7 dni,Posiłki:AI - All Inclusive,Wylot z:Katowice,Operator:Grecos Holiday",Mitsis Rodos Maris,3 405,"<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Grecja</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kraj:</h3>,<p>Rodos</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Warto podkreślić:</h3>,<p></p>,<h3 class=""hotel-description__subject hotel--description--subject"">Okiem Grecosa:</h3>,<p>Popularny, położony na rozległym terenie, hotel renomowanej sieci Mitsis Hotels z międzynarodową atmosferą i doskonałym serwisem. Idealny dla rodzin z dziećmi oraz osób poszukujących wypoczynku i chwil wytchnienia.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie:</h3>",https://cdntravelplanet.pl/RHOROMA/GRCS/miniature650x367/grecja/rodos/kiotari/mitsis-rodos-maris_0.jpg?datago=1&t=637431820339890937,1
"Strona główna,lato 2021,hiszpania",25,"Data rozpoczęcia:sob. 18.09.2021,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Katowice,Operator:Itaka",Aqua Onabrava & Spa,2 659,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Costa Brava</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Profesjonalnie prowadzony i bardzo zadbany, oferuje beztroskie wakacje w znanym kurorcie Santa Susana. Hotel leży w samym centrum z mnóstwem sklepów, barów i knajpek. Już na wejściu robi wrażenie eleganckie, ciekawie zaaranżowane lobby. Estetycznie urządzone, przytulne pokoje, smaczna i urozmaicona kuchnia to kolejne atuty hotelu, który ma wielu stałych Klientów. Do dyspozycji Gości jest ładny basen z mostkiem i brodzik dla dzieci. Warto skorzystać z hotelowego spa z krytym basenem i zabiegami kosmetycznymi.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>w centrum SANTA SUSANA z barami, restauracjami i sklepami, przy promenadzie, ok. 6 km od Marineland; ok. 36 km od lotniska w Gironie, ok. 60 km od lotniska w Barcelonie; stacja kolejki miejskiej ok. 30 m od hotelu (Barcelona); przystanek autobusowy ok. 50 m od hotelu.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/BCNBRAV/VITX/miniature650x367/hiszpania/costa-brava/santa-susanna/aqua-onabrava--spa_0.jpg?datago=1&t=637434065208706796,1
"Strona główna,lato 2021,hiszpania",29,"Data rozpoczęcia:sob. 18.09.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Poznań,Operator:Itaka",Alegria Caprici Verd,2 569,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Costa Brava</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Wspaniale położony, blisko pięknej plaży, przy Passeo de Mar, w samym centrum z szerokim wyborem sklepów, barów i restauracji. Przy hotelu znajduje się przystanek kolejki, którą można dojechać do Barcelony. Dla dzieci przygotowano urozmaicony program animacji w miniklubie, dla dorosłych - zajęcia sportowe oraz wieczorne programy rozrywkowe i muzykę na żywo. Przytulne pokoje, doskonała kuchnia oraz bogata infrastruktura hotelowa dają gwarancję komfortowego i udanego wypoczynku.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>w turystycznej miejscowości SANTA SUSANA, przy głównej promenadzie, w pobliżu restauracji, barów, sklepów i dyskotek; ok. 35 km od lotniska w Gironie, ok. 75 km od lotniska w Barcelonie; ok. 50 m od przystanku autobusowego; ok. 20 m od przystanku kolejki miejskiej, którą można dostać się do Barcelony oddalonej o ok. 60 km.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/BCNCAPV/VITX/miniature650x367/hiszpania/costa-brava/santa-susanna/alegria-caprici-verd_0.jpg?datago=1&t=637437245214659141,1
"Strona główna,lato 2021,hiszpania",29,"Data rozpoczęcia:niedz. 13.06.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Poznań,Operator:Itaka",Ilusion Moreyo,2 569,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>***</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Majorka</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Położony blisko plaży, zaledwie kilka kroków od centrum Cala Bona z malowniczym portem. Całkowicie wyremontowany w latach 2018-2019, oferuje przytulne i praktycznie urządzone pokoje, basen z wydzieloną częścią dla najmłodszych, nową i elegancką strefę do opalania na dachu oraz restaurację serwującą potrawy kuchni majorkańskiej i śródziemnomorskiej, z tarasem wychodzącym wprost na plażę. Doskonała baza wypadowa do zwiedzania wschodniego wybrzeża czy też stolicy i największego miasta Majorki i Balearów - Palma de Mallorca.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>nad morzem, ok. 50 m od centrum miejscowości CALA BONA, najbliższe sklepy i bary ok. 100 m od hotelu, ok. 150 m od portu w Cala Bona, ok. 5 km od Parku Safari, ok. 15 km od Smoczych Jaskiń, ok. 70 km od stolicy wyspy - Palma de Mallorca; ok. 65 km od lotniska w Palma de Mallorca; przystanek autobusowy ok. 300 m od hotelu (Palma de Mallorca).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/PMIILMO/VITX/miniature650x367/hiszpania/majorka/cala-bona/ilusion-moreyo_0.jpg?datago=1&t=637434011725015390,1
"Strona główna,lato 2021,hiszpania",20,"Data rozpoczęcia:czw. 26.08.2021,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Wrocław,Operator:Itaka",Muthu Royal Park Albatros,2 529,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>***</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Wyspy Kanaryjskie  /  Teneryfa</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Cieszący się dobrymi opiniami, doskonały dla rodzin i miłośników golfa. Otoczony zadbanym, zielonym ogrodem, położony w dzielnicy hotelowej, niedaleko centrum miejscowości, jest znakomitym wyborem na wypoczynek z dziećmi. Urozmaicone animacje i miniklub zapewniają rozrywkę i udane wakacje najmłodszym wczasowiczom. Gdy dzieci się bawią, rodzice mogą relaksować się przy ładnym basenie i orzeźwić smacznym drinkiem. Hotel położony jest w niewielkiej odległości od 27-dołkowego pola golfowego, co stanowi nie lada atrakcję dla miłośników tego sportu. Przestronne i dobrze wyposażone pokoje z aneksami kuchennymi zapewniają komfort i wygodę, a przyjazny personel dba o dobre samopoczucie Gości i ich beztroski pobyt.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>w dzielnicy hotelowej, ok. 800 m od centrum GOLF DEL SUR, najbliższe sklepy i bary ok. 200 m od hotelu, ok. 2 km od przystani, ok. 15 km od Siam Park; ok. 8 km od lotniska Reina Sofia.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/TFSROPA/VITX/miniature650x367/hiszpania/teneryfa/golf-del-sur/muthu-royal-park-albatros_0.jpg?datago=1&t=637434872693657968,1
"Strona główna,lato 2021,hiszpania",26,"Data rozpoczęcia:niedz. 19.09.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Poznań,Operator:Itaka",Pinero Tal,2 559,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>***</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Majorka</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Atrakcyjnie położony w centrum El Arenal, blisko restauracji, lokalnych knajpek i piaszczystej plaży, przy której znajduje się promenada to dobre miejsce na rodzinny wypoczynek. Na miejscu duży basen, brodzik dla dzieci, siłownia i profesjonalny serwis zapewniający komfortowy pobyt. Przyjazny zespół animatorów troszczy się o dobre samopoczucie Gości, a amatorów wodnych szaleństw z pewnością ucieszy oferta sportów wodnych na plaży.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>w centrum EL ARENAL, ok. 600 m od aquaparku Aqualand, ok. 7 km od Palma Aquarium, ok. 17 km od stolicy wyspy Palma de Mallorca; ok. 11 km od lotniska w Palma de Mallorca; przystanek autobusowy ok. 50 m hotelu (Palma de Mallorca).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/PMIPTAL/VITX/miniature650x367/hiszpania/majorka/el-arenal/pinero-tal_0.jpg?datago=1&t=637437398711943282,1
"Strona główna,lato 2021,hiszpania",25,"Data rozpoczęcia:pt. 04.06.2021,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Katowice,Operator:Itaka",Aqua Montagut & Suites,2 519,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>*****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Costa Brava</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Położony blisko piaszczystej plaży i promenady, w centrum turystycznej miejscowości Santa Susana, jest świetnym miejscem na słoneczne hiszpańskie wakacje. Hotel oferuje dobry standard obsługi i serwis połączony z indywidualnym podejściem do każdego Gościa. Komfortowo urządzone, nowoczesne i przestronne pokoje mają wszystkie wygody, również bezpłatny internet bezprzewodowy. Dla dzieci przygotowano bogaty program animacji w miniklubie, dla dorosłych aktywne zajęcia sportowe - aqua aerobik i salsę, a wieczorami muzykę na żywo.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>ok. 200 m od centrum SANTA SUSANA ze sklepami, restauracjami i barami; ok. 35 km od lotniska w Gironie, ok. 60 km od lotniska w Barcelonie; przystanek autobusowy ok. 100 m od hotelu.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/BCNMONT/VITX/miniature650x367/hiszpania/costa-brava/santa-susanna/aqua-montagut--suites_0.jpg?datago=1&t=637437154218145469,1
